customer_id,treated,churned
RT-005338,0,0
RT-005339,1,0
RT-005340,1,0
RT-005341,0,0
RT-005342,0,0
RT-005343,1,0
RT-005344,0,0
RT-005345,0,0
RT-005346,0,0
RT-005347,1,0
RT-005348,0,0
RT-005349,0,0
RT-005350,1,0
RT-005351,1,0
RT-005352,1,0
RT-005353,0,0
RT-005354,0,0
RT-005355,1,0
RT-005356,0,1
RT-005357,0,0
RT-005358,0,0
RT-005359,0,0
RT-005360,0,0
RT-005361,0,0
RT-005362,0,0
RT-005363,0,0
RT-005364,0,0
RT-005365,1,0
RT-005366,1,0
RT-005367,0,0
RT-005368,0,0
RT-005369,0,0
RT-005370,0,0
RT-005371,0,0
RT-005372,0,0
RT-005373,1,0
RT-005374,1,0
RT-005375,1,0
RT-005376,0,0
RT-005377,0,0
RT-005378,1,0
RT-005379,1,0
RT-005380,0,1
RT-005381,1,0
RT-005382,1,0
RT-005383,1,0
RT-005384,0,0
RT-005385,0,0
RT-005386,0,0
RT-005387,1,0
RT-005388,1,0
RT-005389,0,0
RT-005390,0,0
RT-005391,0,0
RT-005392,0,0
RT-005393,0,0
RT-005394,0,0
RT-005395,0,0
RT-005396,1,0
RT-005397,0,0
RT-005398,0,0
RT-005399,0,1
RT-005400,1,0
RT-005401,0,0
RT-005402,1,0
RT-005403,0,0
RT-005404,1,0
RT-005405,0,1
RT-005406,1,0
RT-005407,0,0
RT-005408,0,0
RT-005409,0,0
RT-005410,0,0
RT-005411,0,0
RT-005412,1,0
RT-005413,0,0
RT-005414,0,1
RT-005415,0,0
RT-005416,0,0
RT-005417,1,0
RT-005418,0,0
RT-005419,1,0
RT-005420,1,0
RT-005421,0,0
RT-005422,1,0
RT-005423,1,0
RT-005424,1,0
RT-005425,0,0
RT-005426,0,0
RT-005427,0,0
RT-005428,0,0
RT-005429,0,1
RT-005430,1,0
RT-005431,0,0
RT-005432,0,0
RT-005433,0,0
RT-005434,0,0
RT-005435,0,0
RT-005436,0,0
RT-005437,0,1
RT-005438,0,0
RT-005439,0,0
RT-005440,1,0
RT-005441,0,0
RT-005442,0,0
RT-005443,0,0
RT-005444,0,0
RT-005445,0,0
RT-005446,1,0
RT-005447,1,0
RT-005448,0,0
RT-005449,0,0
RT-005450,1,0
RT-005451,1,0
RT-005452,0,1
RT-005453,1,0
RT-005454,0,0
RT-005455,1,0
RT-005456,0,0
RT-005457,0,0
RT-005458,0,0
RT-005459,0,0
RT-005460,0,0
RT-005461,0,1
RT-005462,1,0
RT-005463,0,0
RT-005464,0,1
RT-005465,0,0
RT-005466,0,0
RT-005467,0,0
RT-005468,0,0
RT-005469,1,0
RT-005470,1,0
RT-005471,0,0
RT-005472,0,0
RT-005473,0,0
RT-005474,0,0
RT-005475,1,0
RT-005476,0,0
RT-005477,1,0
RT-005478,1,0
RT-005479,0,0
RT-005480,0,1
RT-005481,0,0
RT-005482,1,0
RT-005483,0,0
RT-005484,0,0
RT-005485,0,0
RT-005486,0,0
RT-005487,0,1
RT-005488,0,0
RT-005489,0,0
RT-005490,0,1
RT-005491,1,0
RT-005492,0,1
RT-005493,1,0
RT-005494,0,0
RT-005495,0,0
RT-005496,0,0
RT-005497,0,0
RT-005498,0,0
RT-005499,0,0
RT-005500,0,0
RT-005501,0,0
RT-005502,0,0
RT-005503,1,0
RT-005504,1,0
RT-005505,0,0
RT-005506,0,0
RT-005507,0,0
RT-005508,0,0
RT-005509,0,0
RT-005510,0,0
RT-005511,1,0
RT-005512,0,0
RT-005513,0,0
RT-005514,0,0
RT-005515,0,0
RT-005516,1,0
RT-005517,0,0
RT-005518,0,0
RT-005519,0,0
RT-005520,1,0
RT-005521,0,0
RT-005522,1,0
RT-005523,1,0
RT-005524,0,0
RT-005525,1,0
RT-005526,0,0
RT-005527,0,0
RT-005528,1,0
RT-005529,0,0
RT-005530,1,0
RT-005531,1,1
RT-005532,0,0
RT-005533,0,0
RT-005534,0,0
RT-005535,1,0
RT-005536,1,0
RT-005537,1,0
RT-005538,0,1
RT-005539,1,0
RT-005540,1,0
RT-005541,0,0
RT-005542,0,0
RT-005543,0,0
RT-005544,1,0
RT-005545,0,0
RT-005546,0,0
RT-005547,0,1
RT-005548,0,0
RT-005549,0,0
RT-005550,1,0
RT-005551,0,0
RT-005552,1,0
RT-005553,0,1
RT-005554,1,0
RT-005555,0,0
RT-005556,0,0
RT-005557,1,0
RT-005558,0,0
RT-005559,0,0
RT-005560,0,0
RT-005561,0,0
RT-005562,0,0
RT-005563,1,0
RT-005564,1,0
RT-005565,1,0
RT-005566,1,0
RT-005567,0,0
RT-005568,1,0
RT-005569,0,0
RT-005570,1,0
RT-005571,0,0
RT-005572,1,0
RT-005573,0,0
RT-005574,0,0
RT-005575,0,0
RT-005576,0,0
RT-005577,0,1
RT-005578,0,0
RT-005579,0,0
RT-005580,0,1
RT-005581,1,0
RT-005582,0,0
RT-005583,0,0
RT-005584,1,0
RT-005585,1,0
RT-005586,1,0
RT-005587,0,0
RT-005588,0,1
RT-005589,0,0
RT-005590,0,0
RT-005591,0,1
RT-005592,0,0
RT-005593,0,0
RT-005594,1,0
RT-005595,0,0
RT-005596,1,0
RT-005597,1,0
RT-005598,0,0
RT-005599,0,1
RT-005600,1,0
RT-005601,0,0
RT-005602,0,0
RT-005603,0,0
RT-005604,0,1
RT-005605,0,0
RT-005606,0,0
RT-005607,0,0
RT-005608,1,0
RT-005609,0,0
RT-005610,0,0
RT-005611,0,0
RT-005612,0,0
RT-005613,0,0
RT-005614,0,0
RT-005615,1,0
RT-005616,1,0
RT-005617,0,0
RT-005618,0,1
RT-005619,0,0
RT-005620,0,0
RT-005621,1,0
RT-005622,0,0
RT-005623,0,1
RT-005624,0,1
RT-005625,1,1
RT-005626,1,0
RT-005627,1,0
RT-005628,0,0
RT-005629,1,0
RT-005630,0,0
RT-005631,1,0
RT-005632,0,0
RT-005633,0,0
RT-005634,0,0
RT-005635,1,0
RT-005636,1,0
RT-005637,0,0
RT-005638,0,0
RT-005639,0,0
RT-005640,0,0
RT-005641,0,0
RT-005642,0,0
RT-005643,0,1
RT-005644,0,0
RT-005645,0,0
RT-005646,1,0
RT-005647,1,0
RT-005648,0,0
RT-005649,1,0
RT-005650,0,0
RT-005651,0,0
RT-005652,0,0
RT-005653,1,0
RT-005654,1,0
RT-005655,1,0
RT-005656,1,0
RT-005657,0,0
RT-005658,0,0
RT-005659,1,0
RT-005660,1,0
RT-005661,0,0
RT-005662,0,0
RT-005663,1,0
RT-005664,0,0
RT-005665,0,0
RT-005666,1,0
RT-005667,0,0
RT-005668,0,0
RT-005669,0,0
RT-005670,1,0
RT-005671,0,0
RT-005672,0,0
RT-005673,0,0
RT-005674,0,0
RT-005675,0,0
RT-005676,1,0
RT-005677,0,0
RT-005678,0,0
RT-005679,0,0
RT-005680,1,0
RT-005681,1,0
RT-005682,0,0
RT-005683,1,0
RT-005684,0,0
RT-005685,0,0
RT-005686,1,0
RT-005687,0,0
RT-005688,1,0
RT-005689,1,0
RT-005690,0,0
RT-005691,0,0
RT-005692,0,0
RT-005693,0,0
RT-005694,0,0
RT-005695,0,0
RT-005696,1,0
RT-005697,0,0
RT-005698,1,0
RT-005699,1,0
RT-005700,0,0
RT-005701,0,0
RT-005702,0,0
RT-005703,0,0
RT-005704,0,0
RT-005705,1,0
RT-005706,0,0
RT-005707,0,0
RT-005708,1,0
RT-005709,0,0
RT-005710,0,0
RT-005711,1,0
RT-005712,0,0
RT-005713,0,0
RT-005714,0,0
RT-005715,0,0
RT-005716,1,0
RT-005717,0,0
RT-005718,1,0
RT-005719,0,0
RT-005720,1,0
RT-005721,0,0
RT-005722,0,0
RT-005723,1,0
RT-005724,0,0
RT-005725,0,0
RT-005726,0,0
RT-005727,0,0
RT-005728,0,0
RT-005729,0,0
RT-005730,0,0
RT-005731,0,0
RT-005732,0,0
RT-005733,0,0
RT-005734,0,0
RT-005735,0,0
RT-005736,0,0
RT-005737,1,0
RT-005738,1,0
RT-005739,0,0
RT-005740,0,0
RT-005741,0,0
RT-005742,1,0
RT-005743,0,0
RT-005744,0,1
RT-005745,0,0
RT-005746,0,0
RT-005747,0,0
RT-005748,1,0
RT-005749,0,0
RT-005750,0,0
RT-005751,1,0
RT-005752,0,0
RT-005753,0,0
RT-005754,0,0
RT-005755,0,0
RT-005756,0,0
RT-005757,1,0
RT-005758,0,0
RT-005759,0,0
RT-005760,1,0
RT-005761,0,0
RT-005762,0,0
RT-005763,0,0
RT-005764,0,1
RT-005765,0,0
RT-005766,0,0
RT-005767,1,0
RT-005768,0,0
RT-005769,0,0
RT-005770,0,0
RT-005771,0,0
RT-005772,0,1
RT-005773,0,0
RT-005774,1,0
RT-005775,0,0
RT-005776,1,0
RT-005777,1,0
RT-005778,0,1
RT-005779,0,0
RT-005780,0,0
RT-005781,0,0
RT-005782,0,0
RT-005783,1,0
RT-005784,1,0
RT-005785,0,0
RT-005786,1,0
RT-005787,0,0
RT-005788,0,0
RT-005789,1,0
RT-005790,0,0
RT-005791,1,0
RT-005792,0,0
RT-005793,0,0
RT-005794,1,0
RT-005795,1,1
RT-005796,0,1
RT-005797,1,0
RT-005798,1,0
RT-005799,0,0
RT-005800,1,0
RT-005801,0,0
RT-005802,0,0
RT-005803,0,0
RT-005804,1,0
RT-005805,0,0
RT-005806,0,0
RT-005807,0,0
RT-005808,0,0
RT-005809,1,0
RT-005810,0,0
RT-005811,0,0
RT-005812,1,0
RT-005813,1,0
RT-005814,1,0
RT-005815,0,0
RT-005816,1,0
RT-005817,0,0
RT-005818,0,0
RT-005819,0,0
RT-005820,0,0
RT-005821,1,0
RT-005822,0,0
RT-005823,0,0
RT-005824,0,0
RT-005825,0,0
RT-005826,0,0
RT-005827,0,0
RT-005828,0,0
RT-005829,0,0
RT-005830,0,0
RT-005831,1,0
RT-005832,1,0
RT-005833,0,0
RT-005834,0,0
RT-005835,0,0
RT-005836,0,0
RT-005837,0,0
RT-005838,0,0
RT-005839,0,0
RT-005840,0,1
RT-005841,1,0
RT-005842,0,0
RT-005843,0,1
RT-005844,1,0
RT-005845,0,0
RT-005846,0,0
RT-005847,1,0
RT-005848,1,0
RT-005849,1,0
RT-005850,0,0
RT-005851,1,0
RT-005852,0,0
RT-005853,0,0
RT-005854,0,0
RT-005855,1,0
RT-005856,0,0
RT-005857,0,0
RT-005858,0,0
RT-005859,1,0
RT-005860,0,0
RT-005861,0,0
RT-005862,1,0
RT-005863,0,0
RT-005864,1,0
RT-005865,0,0
RT-005866,0,1
RT-005867,1,0
RT-005868,0,0
RT-005869,1,0
RT-005870,0,0
RT-005871,1,0
RT-005872,0,0
RT-005873,0,0
RT-005874,1,0
RT-005875,1,0
RT-005876,1,0
RT-005877,0,0
RT-005878,1,0
RT-005879,0,0
RT-005880,1,0
RT-005881,1,0
RT-005882,0,0
RT-005883,0,0
RT-005884,1,0
RT-005885,0,0
RT-005886,1,0
RT-005887,1,0
RT-005888,0,0
RT-005889,0,0
RT-005890,1,0
RT-005891,1,0
RT-005892,0,0
RT-005893,1,0
RT-005894,1,0
RT-005895,0,0
RT-005896,0,0
RT-005897,1,0
RT-005898,0,0
RT-005899,0,0
RT-005900,1,0
RT-005901,0,0
RT-005902,0,0
RT-005903,0,0
RT-005904,1,0
RT-005905,0,0
RT-005906,0,0
RT-005907,0,0
RT-005908,1,0
RT-005909,0,0
RT-005910,1,0
RT-005911,0,1
RT-005912,0,0
RT-005913,0,0
RT-005914,0,0
RT-005915,0,0
RT-005916,0,0
RT-005917,0,0
RT-005918,0,0
RT-005919,0,0
RT-005920,1,0
RT-005921,0,0
RT-005922,0,0
RT-005923,1,0
RT-005924,0,0
RT-005925,0,0
RT-005926,0,0
RT-005927,0,0
RT-005928,1,0
RT-005929,0,0
RT-005930,0,0
RT-005931,0,0
RT-005932,0,0
RT-005933,0,0
RT-005934,1,0
RT-005935,0,0
RT-005936,1,0
RT-005937,0,0
RT-005938,0,0
RT-005939,0,0
RT-005940,1,0
RT-005941,0,0
RT-005942,0,0
RT-005943,1,0
RT-005944,1,0
RT-005945,1,0
RT-005946,1,0
RT-005947,0,0
RT-005948,0,1
RT-005949,0,0
RT-005950,0,0
RT-005951,1,0
RT-005952,0,0
RT-005953,0,0
RT-005954,1,0
RT-005955,1,0
RT-005956,1,0
RT-005957,0,0
RT-005958,0,1
RT-005959,1,1
RT-005960,0,0
RT-005961,0,0
RT-005962,1,0
RT-005963,1,0
RT-005964,0,0
RT-005965,1,0
RT-005966,0,0
RT-005967,1,0
RT-005968,1,0
RT-005969,1,0
RT-005970,0,0
RT-005971,1,0
RT-005972,0,0
RT-005973,1,0
RT-005974,0,0
RT-005975,0,0
RT-005976,0,0
RT-005977,0,0
RT-005978,0,0
RT-005979,0,0
RT-005980,0,0
RT-005981,0,0
RT-005982,0,0
RT-005983,0,0
RT-005984,1,0
RT-005985,1,0
RT-005986,0,1
RT-005987,0,0
RT-005988,1,0
RT-005989,0,0
RT-005990,0,0
RT-005991,0,0
RT-005992,0,0
RT-005993,0,0
RT-005994,0,0
RT-005995,0,0
RT-005996,0,0
RT-005997,0,0
RT-005998,0,1
RT-005999,1,0
RT-006000,0,0
RT-006001,1,0
RT-006002,0,0
RT-006003,0,1
RT-006004,1,0
RT-006005,0,0
RT-006006,0,0
RT-006007,1,0
RT-006008,0,0
RT-006009,0,0
RT-006010,0,0
RT-006011,1,0
RT-006012,0,0
RT-006013,0,1
RT-006014,0,0
RT-006015,0,0
RT-006016,0,0
RT-006017,0,0
RT-006018,0,0
RT-006019,1,0
RT-006020,1,1
RT-006021,1,0
RT-006022,1,0
RT-006023,1,0
RT-006024,0,0
RT-006025,1,0
RT-006026,0,0
RT-006027,0,0
RT-006028,1,0
RT-006029,0,0
RT-006030,0,0
RT-006031,1,0
RT-006032,1,0
RT-006033,0,0
RT-006034,0,0
RT-006035,0,1
RT-006036,0,0
RT-006037,1,0
RT-006038,0,0
RT-006039,1,0
RT-006040,0,0
RT-006041,0,0
RT-006042,0,0
RT-006043,0,0
RT-006044,0,1
RT-006045,0,0
RT-006046,0,0
RT-006047,0,0
RT-006048,0,0
RT-006049,0,0
RT-006050,1,0
RT-006051,1,0
RT-006052,0,0
RT-006053,0,0
RT-006054,1,0
RT-006055,0,1
RT-006056,0,0
RT-006057,1,0
RT-006058,0,0
RT-006059,0,0
RT-006060,1,0
RT-006061,1,0
RT-006062,1,0
RT-006063,0,1
RT-006064,1,0
RT-006065,1,0
RT-006066,0,0
RT-006067,0,0
RT-006068,0,0
RT-006069,0,0
RT-006070,0,0
RT-006071,0,0
RT-006072,1,0
RT-006073,1,0
RT-006074,1,0
RT-006075,0,0
RT-006076,0,0
RT-006077,0,0
RT-006078,0,0
RT-006079,0,0
RT-006080,1,0
RT-006081,0,0
RT-006082,1,0
RT-006083,0,0
RT-006084,0,0
RT-006085,0,0
RT-006086,0,0
RT-006087,0,0
RT-006088,1,0
RT-006089,1,0
RT-006090,1,1
RT-006091,0,0
RT-006092,1,0
RT-006093,1,0
RT-006094,0,0
RT-006095,1,0
RT-006096,0,0
RT-006097,0,0
RT-006098,0,0
RT-006099,0,0
RT-006100,1,0
RT-006101,0,1
RT-006102,0,0
RT-006103,0,0
RT-006104,1,0
RT-006105,0,0
RT-006106,1,0
RT-006107,0,1
RT-006108,0,0
RT-006109,0,1
RT-006110,1,0
RT-006111,0,0
RT-006112,0,0
RT-006113,1,0
RT-006114,1,0
RT-006115,0,0
RT-006116,1,0
RT-006117,0,0
RT-006118,0,0
RT-006119,0,0
RT-006120,0,0
RT-006121,1,0
RT-006122,0,0
RT-006123,0,0
RT-006124,1,0
RT-006125,1,0
RT-006126,0,0
RT-006127,1,0
RT-006128,1,0
RT-006129,1,0
RT-006130,1,0
RT-006131,1,0
RT-006132,1,0
RT-006133,0,0
RT-006134,0,0
RT-006135,1,0
RT-006136,0,0
RT-006137,0,1
RT-006138,0,0
RT-006139,0,0
RT-006140,0,0
RT-006141,0,0
RT-006142,0,0
RT-006143,1,0
RT-006144,0,0
RT-006145,0,0
RT-006146,1,0
RT-006147,0,0
RT-006148,0,0
RT-006149,0,1
RT-006150,1,0
RT-006151,0,1
RT-006152,1,0
RT-006153,0,0
RT-006154,0,0
RT-006155,0,0
RT-006156,0,0
RT-006157,0,0
RT-006158,0,1
RT-006159,1,0
RT-006160,0,0
RT-006161,1,0
RT-006162,1,0
RT-006163,0,0
RT-006164,0,0
RT-006165,0,0
RT-006166,1,0
RT-006167,1,0
RT-006168,0,0
RT-006169,0,0
RT-006170,0,0
RT-006171,0,0
RT-006172,1,0
RT-006173,0,0
RT-006174,0,0
RT-006175,0,0
RT-006176,0,0
RT-006177,0,0
RT-006178,1,0
RT-006179,1,0
RT-006180,0,0
RT-006181,0,0
RT-006182,1,0
RT-006183,0,0
RT-006184,1,0
RT-006185,1,0
RT-006186,0,0
RT-006187,0,1
RT-006188,0,0
RT-006189,0,0
RT-006190,1,0
RT-006191,0,0
RT-006192,0,0
RT-006193,0,0
RT-006194,0,0
RT-006195,0,0
RT-006196,0,0
RT-006197,0,0
RT-006198,0,0
RT-006199,0,0
RT-006200,0,0
RT-006201,0,0
RT-006202,0,0
RT-006203,0,0
RT-006204,1,0
RT-006205,0,0
RT-006206,0,0
RT-006207,0,0
RT-006208,0,0
RT-006209,1,0
RT-006210,0,0
RT-006211,1,0
RT-006212,0,0
RT-006213,0,0
RT-006214,0,0
RT-006215,1,0
RT-006216,1,0
RT-006217,0,0
RT-006218,0,0
RT-006219,0,0
RT-006220,0,0
RT-006221,0,0
RT-006222,0,0
RT-006223,0,0
RT-006224,0,0
RT-006225,0,0
RT-006226,1,0
RT-006227,0,0
RT-006228,1,0
RT-006229,0,0
RT-006230,0,0
RT-006231,0,0
RT-006232,0,0
RT-006233,0,0
RT-006234,1,0
RT-006235,0,0
RT-006236,0,0
RT-006237,0,1
RT-006238,0,0
RT-006239,0,0
RT-006240,0,0
RT-006241,0,0
RT-006242,0,0
RT-006243,0,0
RT-006244,0,0
RT-006245,1,0
RT-006246,0,0
RT-006247,1,1
RT-006248,1,0
RT-006249,0,0
RT-006250,1,0
RT-006251,0,0
RT-006252,0,0
RT-006253,0,0
RT-006254,0,0
RT-006255,0,0
RT-006256,1,0
RT-006257,1,0
RT-006258,0,0
RT-006259,0,0
RT-006260,1,0
RT-006261,0,0
RT-006262,1,0
RT-006263,0,0
RT-006264,1,0
RT-006265,0,0
RT-006266,0,0
RT-006267,0,0
RT-006268,0,1
RT-006269,1,0
RT-006270,1,0
RT-006271,1,0
RT-006272,1,0
RT-006273,0,0
RT-006274,0,0
RT-006275,0,0
RT-006276,0,0
RT-006277,0,1
RT-006278,0,1
RT-006279,1,0
RT-006280,0,0
RT-006281,0,1
RT-006282,0,0
RT-006283,1,0
RT-006284,1,0
RT-006285,0,0
RT-006286,0,0
RT-006287,0,0
RT-006288,1,0
RT-006289,0,0
RT-006290,1,0
RT-006291,0,0
RT-006292,1,0
RT-006293,0,0
RT-006294,0,0
RT-006295,1,0
RT-006296,1,0
RT-006297,0,0
RT-006298,0,0
RT-006299,0,0
RT-006300,0,1
RT-006301,1,0
RT-006302,0,0
RT-006303,1,0
RT-006304,1,0
RT-006305,0,0
RT-006306,1,0
RT-006307,0,0
RT-006308,1,0
RT-006309,0,0
RT-006310,1,0
RT-006311,0,1
RT-006312,1,0
RT-006313,1,0
RT-006314,1,0
RT-006315,1,0
RT-006316,0,0
RT-006317,0,0
RT-006318,1,0
RT-006319,0,0
RT-006320,1,0
RT-006321,0,0
RT-006322,1,0
RT-006323,0,0
RT-006324,1,0
RT-006325,0,0
RT-006326,0,0
RT-006327,0,0
RT-006328,0,0
RT-006329,0,0
RT-006330,1,0
RT-006331,0,0
RT-006332,0,0
RT-006333,1,0
RT-006334,1,0
RT-006335,1,0
RT-006336,1,0
RT-006337,1,0
RT-006338,0,0
RT-006339,1,0
RT-006340,0,0
RT-006341,1,0
RT-006342,0,0
RT-006343,0,0
RT-006344,0,0
RT-006345,1,0
RT-006346,0,0
RT-006347,0,1
RT-006348,0,0
RT-006349,0,0
RT-006350,0,0
RT-006351,0,0
RT-006352,1,0
RT-006353,0,1
RT-006354,0,0
RT-006355,0,0
RT-006356,0,0
RT-006357,0,0
RT-006358,1,0
RT-006359,0,1
RT-006360,0,0
RT-006361,1,0
RT-006362,0,0
RT-006363,1,0
RT-006364,1,0
RT-006365,1,0
RT-006366,0,1
RT-006367,1,0
RT-006368,1,1
RT-006369,0,0
RT-006370,0,0
RT-006371,0,0
RT-006372,0,0
RT-006373,0,0
RT-006374,0,0
RT-006375,1,1
RT-006376,1,0
RT-006377,0,0
RT-006378,1,0
RT-006379,0,1
RT-006380,1,0
RT-006381,0,0
RT-006382,0,0
RT-006383,0,0
RT-006384,0,0
RT-006385,0,0
RT-006386,0,0
RT-006387,1,0
RT-006388,0,0
RT-006389,0,1
RT-006390,0,0
RT-006391,0,1
RT-006392,1,0
RT-006393,0,0
RT-006394,1,0
RT-006395,0,1
RT-006396,0,0
RT-006397,0,0
RT-006398,0,0
RT-006399,0,0
RT-006400,1,0
RT-006401,0,0
RT-006402,0,0
RT-006403,0,0
RT-006404,1,0
RT-006405,0,0
RT-006406,0,0
RT-006407,0,0
RT-006408,0,0
RT-006409,0,0
RT-006410,0,0
RT-006411,0,0
RT-006412,0,0
RT-006413,1,0
RT-006414,1,0
RT-006415,0,0
RT-006416,1,0
RT-006417,0,0
RT-006418,0,0
RT-006419,0,0
RT-006420,1,0
RT-006421,1,0
RT-006422,0,0
RT-006423,0,0
RT-006424,0,0
RT-006425,0,0
RT-006426,0,1
RT-006427,1,0
RT-006428,1,0
RT-006429,0,0
RT-006430,0,1
RT-006431,0,0
RT-006432,0,0
RT-006433,1,0
RT-006434,1,0
RT-006435,0,0
RT-006436,0,0
RT-006437,1,0
RT-006438,0,0
RT-006439,0,0
RT-006440,1,0
RT-006441,0,0
RT-006442,0,0
RT-006443,0,1
RT-006444,0,0
RT-006445,0,0
RT-006446,0,0
RT-006447,0,0
RT-006448,0,0
RT-006449,0,0
RT-006450,0,0
RT-006451,0,0
RT-006452,0,0
RT-006453,1,0
RT-006454,0,0
RT-006455,0,0
RT-006456,0,0
RT-006457,1,0
RT-006458,1,0
RT-006459,1,0
RT-006460,0,0
RT-006461,0,0
RT-006462,0,0
RT-006463,1,1
RT-006464,1,0
RT-006465,1,1
RT-006466,0,0
RT-006467,1,0
RT-006468,0,0
RT-006469,1,0
RT-006470,1,0
RT-006471,0,0
RT-006472,1,0
RT-006473,0,0
RT-006474,1,0
RT-006475,0,0
RT-006476,0,0
RT-006477,0,0
RT-006478,0,0
RT-006479,0,0
RT-006480,1,0
RT-006481,1,0
RT-006482,0,0
RT-006483,0,0
RT-006484,0,0
RT-006485,1,0
RT-006486,0,0
RT-006487,1,0
RT-006488,1,0
RT-006489,0,0
RT-006490,0,0
RT-006491,0,0
RT-006492,0,0
RT-006493,0,0
RT-006494,0,0
RT-006495,0,0
RT-006496,0,0
RT-006497,0,0
RT-006498,0,1
RT-006499,1,0
RT-006500,0,0
RT-006501,0,0
RT-006502,0,0
RT-006503,1,0
RT-006504,1,0
RT-006505,0,0
RT-006506,0,0
RT-006507,0,0
RT-006508,0,0
RT-006509,1,0
RT-006510,0,0
RT-006511,0,0
RT-006512,0,0
RT-006513,0,0
RT-006514,0,0
RT-006515,0,0
RT-006516,1,0
RT-006517,1,0
RT-006518,0,0
RT-006519,1,0
RT-006520,0,0
RT-006521,1,0
RT-006522,0,0
RT-006523,0,0
RT-006524,0,0
RT-006525,0,0
RT-006526,0,0
RT-006527,1,0
RT-006528,1,0
RT-006529,1,0
RT-006530,0,0
RT-006531,0,0
RT-006532,0,0
RT-006533,0,0
RT-006534,0,0
RT-006535,1,0
RT-006536,0,0
RT-006537,0,0
RT-006538,0,1
RT-006539,1,0
RT-006540,1,0
RT-006541,0,0
RT-006542,0,1
RT-006543,0,0
RT-006544,0,0
RT-006545,0,0
RT-006546,1,0
RT-006547,0,0
RT-006548,0,0
RT-006549,1,0
RT-006550,0,0
RT-006551,0,0
RT-006552,0,0
RT-006553,1,0
RT-006554,0,0
RT-006555,0,0
RT-006556,1,0
RT-006557,0,0
RT-006558,0,0
RT-006559,1,0
RT-006560,0,0
RT-006561,0,0
RT-006562,0,0
RT-006563,1,0
RT-006564,0,0
RT-006565,0,0
RT-006566,0,0
RT-006567,0,0
RT-006568,0,0
RT-006569,0,0
RT-006570,0,0
RT-006571,0,0
RT-006572,0,0
RT-006573,0,0
RT-006574,0,0
RT-006575,1,0
RT-006576,1,0
RT-006577,0,0
RT-006578,0,0
RT-006579,0,0
RT-006580,1,0
RT-006581,1,0
RT-006582,0,1
RT-006583,0,0
RT-006584,1,0
RT-006585,1,0
RT-006586,0,0
RT-006587,0,0
RT-006588,0,0
RT-006589,0,0
RT-006590,0,1
RT-006591,0,0
RT-006592,0,0
RT-006593,0,0
RT-006594,0,0
RT-006595,1,0
RT-006596,0,0
RT-006597,1,0
RT-006598,0,0
RT-006599,0,0
RT-006600,1,0
RT-006601,0,0
RT-006602,0,0
RT-006603,0,1
RT-006604,1,0
RT-006605,0,0
RT-006606,0,0
RT-006607,1,1
RT-006608,0,0
RT-006609,1,0
RT-006610,0,0
RT-006611,1,0
RT-006612,0,0
RT-006613,1,0
RT-006614,0,0
RT-006615,1,0
RT-006616,0,0
RT-006617,0,0
RT-006618,0,0
RT-006619,0,0
RT-006620,1,0
RT-006621,0,0
RT-006622,0,0
RT-006623,0,0
RT-006624,0,0
RT-006625,0,0
RT-006626,0,0
RT-006627,0,0
RT-006628,0,0
RT-006629,1,0
RT-006630,1,1
RT-006631,1,0
RT-006632,1,0
RT-006633,1,0
RT-006634,1,1
RT-006635,0,0
RT-006636,0,0
RT-006637,0,0
RT-006638,0,0
RT-006639,0,0
RT-006640,0,0
RT-006641,0,0
RT-006642,0,0
RT-006643,1,0
RT-006644,0,0
RT-006645,0,0
RT-006646,0,1
RT-006647,0,0
RT-006648,0,0
RT-006649,0,0
RT-006650,0,0
RT-006651,0,0
RT-006652,1,0
RT-006653,0,0
RT-006654,0,0
RT-006655,1,1
RT-006656,0,0
RT-006657,0,0
RT-006658,0,0
RT-006659,0,1
RT-006660,0,0
RT-006661,0,0
RT-006662,0,0
RT-006663,0,0
RT-006664,0,0
RT-006665,0,1
RT-006666,1,0
RT-006667,0,0
RT-006668,0,0
RT-006669,0,0
RT-006670,0,0
RT-006671,0,0
RT-006672,1,0
RT-006673,1,0
RT-006674,0,0
RT-006675,0,0
RT-006676,1,0
RT-006677,0,0
RT-006678,0,1
RT-006679,0,0
RT-006680,0,0
RT-006681,0,0
RT-006682,0,0
RT-006683,0,0
RT-006684,0,0
RT-006685,1,0
RT-006686,0,0
RT-006687,0,1
RT-006688,0,0
RT-006689,0,0
RT-006690,0,0
RT-006691,0,0
RT-006692,0,0
RT-006693,0,0
RT-006694,0,0
RT-006695,1,0
RT-006696,0,0
RT-006697,0,0
RT-006698,0,0
RT-006699,0,0
RT-006700,0,0
RT-006701,0,0
RT-006702,1,0
RT-006703,1,1
RT-006704,0,0
RT-006705,0,0
RT-006706,1,0
RT-006707,1,0
RT-006708,0,0
RT-006709,0,0
RT-006710,1,0
RT-006711,0,0
RT-006712,1,0
RT-006713,1,0
RT-006714,0,0
RT-006715,1,0
RT-006716,0,0
RT-006717,0,0
RT-006718,0,0
RT-006719,0,1
RT-006720,0,0
RT-006721,0,0
RT-006722,1,0
RT-006723,0,0
RT-006724,0,0
RT-006725,1,0
RT-006726,0,1
RT-006727,1,0
RT-006728,0,0
RT-006729,0,0
RT-006730,0,0
RT-006731,0,1
RT-006732,0,0
RT-006733,0,0
RT-006734,0,0
RT-006735,0,0
